search_date,flight_date,route_label,departure_iata,departure_name,arrival_iata,arrival_name,airline,flight_number,departure_time,arrival_time,duration_min,stops,aircraft,travel_class,legroom_cm,is_overnight,often_delayed,codeshare_partners,price_jpy,is_best_flight,route_lowest_price,route_typical_low,route_typical_high,route_price_level,total_flights_on_day,is_dummy
2026-03-16,2026-09-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,中国東方航空,MU131,11:20,18:06,406,1,Airbus A321,Economy,81.0,False,False,,21714.0,True,20916,13855,34126,typical,5,True
2026-03-16,2026-09-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,ANA,NH965,15:50,19:48,238,0,Boeing 787,Economy,76.0,False,False,,31209.0,False,20916,13855,34126,typical,5,True
2026-03-16,2026-09-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,キャセイパシフィック航空,CX705,12:50,16:52,242,0,Airbus A350,Economy,78.0,False,False,,34372.0,False,20916,13855,34126,typical,5,True
2026-03-16,2026-09-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,JAL,JL774,10:40,14:43,243,0,Boeing 787,Economy,83.0,False,True,,23857.0,False,20916,13855,34126,typical,5,True
2026-03-16,2026-09-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX198,20:50,03:49,419,1,Airbus A321neo,Economy,84.0,True,False,,33244.0,False,20916,13855,34126,typical,5,True
2026-03-16,2026-10-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,アシアナ航空,OZ961,06:50,13:54,424,1,Airbus A321neo,Economy,83.0,False,False,,15853.0,True,15162,14311,33767,typical,7,True
2026-03-16,2026-10-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX980,16:10,23:15,425,1,Airbus A321neo,Economy,85.0,False,False,,21530.0,False,15162,14311,33767,typical,7,True
2026-03-16,2026-10-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,JAL,JL154,16:50,20:50,240,0,Boeing 787,Economy,80.0,False,False,,16178.0,False,15162,14311,33767,typical,7,True
2026-03-16,2026-10-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,キャセイパシフィック航空,CX641,10:40,14:45,245,0,Airbus A350,Economy,76.0,False,False,,23032.0,False,15162,14311,33767,typical,7,True
2026-03-16,2026-10-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,アシアナ航空,OZ702,08:50,16:05,435,1,Airbus A321neo,Economy,84.0,False,False,,19727.0,False,15162,14311,33767,typical,7,True
2026-03-16,2026-10-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX832,08:10,15:06,416,1,Airbus A321neo,Economy,77.0,False,False,,23747.0,False,15162,14311,33767,typical,7,True
2026-03-16,2026-10-12,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,ANA,NH874,08:30,12:19,229,0,Boeing 787,Economy,82.0,False,False,,22286.0,False,15162,14311,33767,typical,7,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH209,18:20,22:05,225,0,Boeing 787,Economy,80.0,False,False,,26369.0,True,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX807,13:00,16:31,211,0,Airbus A350,Economy,78.0,False,False,,43664.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB950,10:00,13:30,210,0,Boeing 737MAX 8 Passenger,Economy,79.0,False,True,,39542.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR774,18:20,00:58,398,1,Airbus A321,Economy,77.0,True,False,,33446.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX213,06:00,09:36,216,0,Airbus A350,Economy,77.0,False,True,,41018.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH155,08:00,11:40,220,0,Boeing 787,Economy,82.0,False,True,,42012.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM400,17:40,21:27,227,0,Airbus A320neo,Economy,83.0,False,False,,38531.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX839,18:20,22:02,222,0,Airbus A350,Economy,81.0,False,True,,34508.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO326,12:00,15:35,215,0,Airbus A321neo,Economy,84.0,False,False,,28822.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO947,20:20,00:04,224,0,Airbus A321neo,Economy,82.0,True,False,,30139.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW633,13:30,19:48,378,1,Boeing 737,Economy,85.0,False,False,,39906.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-06,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,JAL,JL129,09:50,13:24,214,0,Boeing 787,Economy,82.0,False,False,,31362.0,False,26360,13283,28544,typical,12,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW974,21:30,03:46,376,1,Boeing 737,Economy,81.0,True,True,,25468.0,True,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE747,20:40,03:25,405,1,Boeing 737,Economy,78.0,True,False,,32074.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX318,18:30,22:20,230,0,Airbus A350,Economy,78.0,False,True,,40239.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB926,19:20,22:56,216,0,Boeing 737MAX 8 Passenger,Economy,76.0,False,True,,39463.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE204,21:10,03:58,408,1,Boeing 737,Economy,78.0,True,False,,27382.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE911,18:10,00:55,405,1,Boeing 737,Economy,77.0,True,False,,26238.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX429,11:00,14:30,210,0,Airbus A350,Economy,85.0,False,False,,39191.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH177,10:00,13:33,213,0,Boeing 787,Economy,80.0,False,False,,36485.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO179,16:50,20:36,226,0,Airbus A321neo,Economy,81.0,False,False,,30633.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-13,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH473,15:40,19:11,211,0,Boeing 787,Economy,84.0,False,False,,35870.0,False,24692,13218,28410,typical,10,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX452,21:10,00:39,209,0,Airbus A350,Economy,78.0,True,False,,36056.0,True,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC323,07:30,14:07,397,1,Boeing 737MAX 8 Passenger,Economy,77.0,False,False,,57961.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX937,19:00,22:42,222,0,Airbus A350,Economy,84.0,False,False,,43275.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM830,14:50,18:33,223,0,Airbus A320neo,Economy,85.0,False,False,,42033.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH133,18:30,22:05,215,0,Boeing 787,Economy,84.0,False,False,,50617.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB445,20:40,00:20,220,0,Boeing 737MAX 8 Passenger,Economy,85.0,True,False,,56800.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX120,19:20,23:08,228,0,Airbus A350,Economy,82.0,False,False,,45180.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH283,18:40,22:18,218,0,Boeing 787,Economy,84.0,False,False,,49005.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,JAL,JL425,08:10,11:56,226,0,Boeing 787,Economy,82.0,False,True,,55809.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW242,13:20,19:57,397,1,Boeing 737,Economy,84.0,False,False,,44817.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-04-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB874,20:30,00:16,226,0,Boeing 737MAX 8 Passenger,Economy,80.0,True,False,,54269.0,False,34878,13095,29256,high,11,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW595,06:50,13:38,408,1,Boeing 737,Economy,78.0,False,False,,37145.0,True,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE431,12:10,18:43,393,1,Boeing 737,Economy,79.0,False,False,,50860.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR592,08:50,15:35,405,1,Airbus A321,Economy,83.0,False,False,,43420.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC337,18:50,01:03,373,1,Boeing 737MAX 8 Passenger,Economy,77.0,True,False,,43540.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX235,15:40,19:12,212,0,Airbus A330,Economy,80.0,False,False,,55529.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO861,14:10,17:39,209,0,Airbus A321neo,Economy,82.0,False,False,,45130.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX624,13:10,16:42,212,0,Airbus A330,Economy,85.0,False,False,,57544.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO625,17:50,21:22,212,0,Airbus A321neo,Economy,80.0,False,False,,53397.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,JAL,JL268,20:40,00:27,227,0,Boeing 787,Economy,76.0,True,False,,48610.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-07,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX289,06:30,10:05,215,0,Airbus A350,Economy,79.0,False,False,,60571.0,False,35711,18043,38034,typical,10,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX766,18:40,22:23,223,0,Airbus A350,Economy,82.0,False,False,,28197.0,True,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO585,11:30,15:20,230,0,Airbus A321neo,Economy,81.0,False,False,,44698.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB622,19:10,22:53,223,0,Boeing 737MAX 8 Passenger,Economy,79.0,False,False,,40350.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO530,21:20,01:06,226,0,Airbus A321neo,Economy,83.0,True,True,,30956.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX713,11:20,14:50,210,0,Airbus A330,Economy,83.0,False,False,,35087.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC227,12:00,18:14,374,1,Boeing 737MAX 8 Passenger,Economy,81.0,False,False,,38245.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX632,17:50,21:19,209,0,Airbus A350,Economy,83.0,False,False,,32372.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM589,06:00,09:50,230,0,Airbus A320neo,Economy,83.0,False,False,,36218.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM534,12:30,16:16,226,0,Airbus A320neo,Economy,83.0,False,False,,46352.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM100,14:50,18:38,228,0,Airbus A320neo,Economy,85.0,False,False,,46595.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-05-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH334,13:50,17:20,210,0,Boeing 787,Economy,84.0,False,False,,37772.0,False,28135,12899,29158,typical,11,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO750,07:50,11:25,215,0,Airbus A321neo,Economy,82.0,False,False,,21276.0,True,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,JAL,JL205,19:00,22:40,220,0,Boeing 787,Economy,84.0,False,False,,23418.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB353,11:30,15:16,226,0,Boeing 737MAX 8 Passenger,Economy,76.0,False,False,,30460.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB732,13:30,16:59,209,0,Boeing 737MAX 8 Passenger,Economy,78.0,False,False,,32307.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX230,18:30,22:10,220,0,Airbus A330,Economy,80.0,False,False,,34796.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM826,20:00,23:43,223,0,Airbus A320neo,Economy,79.0,False,False,,26390.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX918,21:10,00:59,229,0,Airbus A350,Economy,84.0,True,False,,28174.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX558,17:10,20:47,217,0,Airbus A350,Economy,82.0,False,True,,35113.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC482,19:00,01:31,391,1,Boeing 737MAX 8 Passenger,Economy,82.0,True,False,,35513.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR880,13:30,19:52,382,1,Airbus A321,Economy,81.0,False,False,,30752.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC872,21:40,03:53,373,1,Boeing 737MAX 8 Passenger,Economy,79.0,True,False,,29003.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-06-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,JAL,JL881,08:30,12:10,220,0,Boeing 787,Economy,85.0,False,False,,26388.0,False,20939,12273,26811,typical,12,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC719,16:30,23:10,400,1,Boeing 737MAX 8 Passenger,Economy,80.0,False,False,,23147.0,True,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC992,07:50,14:00,370,1,Boeing 737MAX 8 Passenger,Economy,81.0,False,False,,35056.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM124,10:20,14:00,220,0,Airbus A320neo,Economy,84.0,False,False,,27018.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB986,16:30,20:09,219,0,Boeing 737MAX 8 Passenger,Economy,82.0,False,False,,29177.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX840,18:50,22:24,214,0,Airbus A330,Economy,79.0,False,False,,35942.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE795,16:20,22:42,382,1,Boeing 737,Economy,79.0,False,False,,30246.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX232,13:50,17:22,212,0,Airbus A330,Economy,79.0,False,False,,26367.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX724,21:00,00:45,225,0,Airbus A350,Economy,85.0,True,False,,26537.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC658,14:10,20:44,394,1,Boeing 737MAX 8 Passenger,Economy,80.0,False,False,,24313.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX321,11:20,14:50,210,0,Airbus A330,Economy,81.0,False,False,,31867.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-07-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW915,07:40,13:55,375,1,Boeing 737,Economy,78.0,False,False,,27420.0,False,22611,15516,35092,typical,11,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW632,13:10,19:58,408,1,Boeing 737,Economy,79.0,False,False,,22668.0,True,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR231,09:50,16:30,400,1,Airbus A321,Economy,76.0,False,False,,31744.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW327,12:00,18:30,390,1,Boeing 737,Economy,79.0,False,True,,33850.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM157,21:50,01:35,225,0,Airbus A320neo,Economy,78.0,True,False,,37999.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR790,07:50,14:02,372,1,Airbus A321,Economy,77.0,False,False,,32670.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,JAL,JL170,08:10,11:45,215,0,Boeing 787,Economy,81.0,False,False,,36690.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR965,14:50,21:26,396,1,Airbus A321,Economy,84.0,False,False,,35127.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX535,09:40,13:22,222,0,Airbus A330,Economy,80.0,False,False,,25301.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB802,21:40,01:17,217,0,Boeing 737MAX 8 Passenger,Economy,85.0,True,False,,34902.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC642,11:00,17:29,389,1,Boeing 737MAX 8 Passenger,Economy,76.0,False,False,,25060.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO720,07:30,11:18,228,0,Airbus A321neo,Economy,85.0,False,False,,35060.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-08-20,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB483,16:10,19:53,223,0,Boeing 737MAX 8 Passenger,Economy,80.0,False,False,,24792.0,False,22377,16018,36268,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX281,19:50,23:19,209,0,Airbus A330,Economy,77.0,False,False,,13291.0,True,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX289,10:10,13:49,219,0,Airbus A330,Economy,82.0,False,False,,16639.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX906,09:40,13:29,229,0,Airbus A330,Economy,78.0,False,False,,17186.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Peach,MM374,17:50,21:36,226,0,Airbus A320neo,Economy,83.0,False,False,,17810.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX532,06:50,10:26,216,0,Airbus A350,Economy,85.0,False,False,,16526.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH319,11:30,14:59,209,0,Boeing 787,Economy,85.0,False,False,,18847.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX539,19:20,23:02,222,0,Airbus A350,Economy,84.0,False,True,,19045.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX551,16:30,20:01,211,0,Airbus A350,Economy,82.0,False,False,,18316.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,JAL,JL822,17:10,20:58,228,0,Boeing 787,Economy,82.0,False,False,,14235.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE748,09:40,16:08,388,1,Boeing 737,Economy,85.0,False,False,,13812.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX855,18:40,22:09,209,0,Airbus A350,Economy,81.0,False,False,,16763.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-09-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX104,08:30,12:11,221,0,Airbus A350,Economy,81.0,False,False,,18854.0,False,13115,13474,29705,typical,12,True
2026-03-23,2026-10-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX446,16:40,20:21,221,0,Airbus A350,Economy,85.0,False,False,,19635.0,True,19382,13694,29858,typical,9,True
2026-03-23,2026-10-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE320,13:30,20:00,390,1,Boeing 737,Economy,83.0,False,True,,31403.0,False,19382,13694,29858,typical,9,True
2026-03-23,2026-10-19,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW739,20:50,03:36,406,1,Boeing 737,Economy,85.0,True,True,,21031.0,False,19382,13694,29858,typical,9,True
